기준년코드,기준분기코드,상권코드,총유동인구수,남성유동인구수,여성유동인구수,연령대10유동인구수,연령대20유동인구수,연령대30유동인구수,연령대40유동인구수,연령대50유동인구수,연령대60이상유동인구수,월요일유동인구수,화요일유동인구수,수요일유동인구수,목요일유동인구수,금요일유동인구수,토요일유동인구수,일요일유동인구수
2017,3,1000479,386533,184209,202324,24892,78591,89390,76706,60962,55991,53688,53651,53255,53700,53712,57071,61460
2017,3,1000480,340071,181359,158712,46214,95383,60380,57966,47423,32702,50252,50733,52327,52134,51767,43532,39323
2017,3,1000481,148578,73648,74930,8972,40641,38148,28303,19507,12998,20928,20934,21616,20690,21095,22222,21091
2017,3,1000482,177735,88643,89092,10670,45233,45904,36854,23894,15179,25716,24881,24930,25211,25795,25517,25685
2017,3,1000483,112322,53083,59239,1780,42874,35368,14969,10120,7213,14370,14362,14711,14785,16468,20043,17583
2017,3,1000484,251770,130453,121317,14670,56332,61912,50445,37280,31129,35241,31443,32909,32376,48162,37727,33919
2017,3,1000485,181494,93739,87755,8300,64480,50283,26795,21002,10637,24170,25025,25569,26030,27372,27491,25839
2017,3,1000486,73525,32954,40571,5206,21363,15162,10555,10187,11057,9444,9414,9881,9420,17631,9300,8434
2017,3,1000487,252634,132181,120453,30385,90357,37226,39393,32615,22659,39901,39874,41490,40676,37181,28297,25223
2017,3,1000488,267795,134464,133331,20886,112289,55926,33278,25457,19959,32653,34951,36962,36021,39165,42509,45538
2017,3,1000489,253480,116730,136750,17334,56959,54507,42569,45607,36511,34189,35517,35922,35114,36400,37186,39157
2017,3,1000490,178171,84451,93720,11141,37099,40968,31141,32718,25100,24609,26314,26672,26107,24761,25059,24645
2017,3,1000491,315906,149299,166607,10930,111161,96403,49542,28914,18956,45235,39549,47705,48018,49868,44010,41526
2017,3,1000492,168584,79162,89422,5637,59022,48059,27946,17024,10892,23597,22888,23831,24049,25450,25647,23121
2017,3,1000493,131196,65128,66068,3464,42950,34979,20883,16928,11989,17052,17598,18142,18507,18851,19944,21108
2017,3,1000494,253752,107179,146573,34395,130995,48586,23222,10673,5878,30165,32913,33990,34669,38324,46520,37170
2017,3,1000495,152560,68481,84079,15867,70153,33583,16931,9495,6533,18563,20074,20330,20610,22114,26824,24047
2017,3,1000496,144217,72501,71716,5089,62180,40263,18374,10691,7619,18522,19295,19696,20231,21495,24063,20914
2017,3,1000497,391909,191777,200132,17454,119499,107685,69680,45750,31846,57331,55546,57029,57006,58691,56279,50029
2017,3,1000498,199213,95474,103739,10062,63625,53083,33271,21622,17550,27725,27568,28005,28459,29526,30486,27440
2017,3,1000499,245491,113600,131891,18113,71129,64932,45313,25025,20968,36238,35774,36342,36934,37203,33023,29978
2017,3,1000500,240815,112546,128269,12742,68537,64909,41414,27815,25403,32342,33608,33329,33779,35011,36729,36022
2017,3,1000501,267557,127020,140537,17989,65295,65625,54282,35699,28668,35366,36100,36176,37135,38244,41803,42740
2017,3,1000502,157716,78347,79369,16227,33625,32535,29957,24829,20539,22506,20997,21337,21275,21610,24441,25549
2017,3,1000503,92506,42333,50173,3704,30547,27995,15138,9034,6088,13337,12481,12839,12772,13616,14408,13057
2017,3,1000504,444311,210389,233922,17876,135940,135134,76211,45940,33207,65297,52398,67069,67571,68645,63307,60026
2017,3,1000505,149129,75870,73259,7987,25014,37234,36534,24434,17927,22452,22700,22904,23653,23389,18403,15626
2017,3,1000506,750578,326257,424321,63809,205540,140294,128996,117595,94346,112606,101180,119137,121958,113689,90303,91709
2017,3,1000507,29042,16595,12447,1618,5382,5059,4959,7041,4982,4307,3790,3974,4079,4029,4025,4833
2017,3,1000508,185691,105683,80008,6345,40381,41404,38328,33607,25626,25116,24898,25190,24927,25558,29365,30636
2017,3,1000509,131446,73433,58013,5329,22456,28620,27739,24991,22305,18288,17775,17948,17628,18046,20337,21425
2017,3,1000510,192603,96514,96089,7027,36479,37939,36958,41024,33174,27393,26639,27015,27217,27322,27718,29300
2017,3,1000511,132249,70929,61320,5094,25583,24479,25955,28922,22220,18525,18409,18532,18829,18830,18976,20154
2017,3,1000512,163983,87535,76448,8477,33027,34795,30470,34202,23014,23223,23541,23491,23878,24168,22909,22782
2017,3,1000513,104522,58999,45523,6053,20259,17975,20089,22872,17273,15413,14330,14702,14968,15274,14384,15444
2017,3,1000514,18211,8878,9333,765,3279,3385,3672,4098,3010,2579,2562,2538,2584,2515,2507,2927
2017,3,1000515,130120,69714,60406,9686,23835,23853,24530,25669,22553,18177,18121,18270,17881,18815,20129,18734
2017,3,1000516,78151,44260,33891,5715,9613,15843,19869,18001,9111,12346,11085,12126,11868,12075,9157,9495
2017,3,1000517,45402,24575,20827,6252,5218,7480,12150,9457,4848,6131,6272,6393,6508,6980,6054,7063
2017,3,1000518,93955,50572,43383,8443,16935,14646,17206,18455,18271,12068,12539,12257,12892,13121,14640,16444
2017,3,1000519,192350,97998,94352,23860,53046,34776,37521,26268,16881,26521,27000,27283,27471,29388,30005,24683
2017,3,1000520,52474,21068,31406,4926,10037,8493,15464,10037,3521,7943,6772,6950,7055,7184,8814,7755
2017,3,1000521,601874,308664,293210,74524,150254,118277,106021,86715,66084,86289,87001,87801,88162,92624,86434,73570
2017,3,1000522,401310,194547,206763,59753,69779,77490,83291,62992,48004,60570,59998,61680,60335,61045,50878,46796
2017,3,1000523,199705,107938,91767,31090,40352,36316,32199,33773,25976,28441,28052,28657,28025,28200,27569,30767
2017,3,1000524,31685,18760,12925,241,7253,7650,7934,6680,1928,4668,4697,4782,4991,4795,4159,3598
2017,3,1000525,81534,40620,40914,11489,16698,13253,18398,15098,6595,11374,11061,11244,11427,11786,12224,12418
2017,3,1000526,127527,62151,65376,15269,25718,23943,25573,22445,14579,17489,18217,18573,18269,18550,18524,17905
2017,3,1000527,83531,40572,42959,3185,22222,23047,13456,13972,7649,11309,11319,11657,11241,11352,14075,12582
2017,3,1000528,86316,43309,43007,7756,17992,16763,14209,16281,13311,12162,11968,12122,12456,12538,12342,12727
2017,3,1000529,451385,219661,231724,61041,89630,80573,88906,79874,51363,65149,64564,64381,63573,65622,66424,61671
2017,3,1000530,203860,101487,102373,19842,44946,40115,39078,34448,25436,28104,28157,27465,27854,29340,32340,30600
2017,3,1000531,165607,81847,83760,27334,29761,24012,34101,32081,18318,22464,22844,22762,23040,23839,26106,24553
2017,3,1000532,176501,76383,100118,20168,29612,34415,44035,33342,14932,24487,23134,23692,23938,25544,31634,24079
2017,3,1000533,276188,136387,139801,46062,50397,42062,57550,50498,29618,37637,38699,38811,39418,40543,42121,38964
2017,3,1000534,244458,123045,121413,14224,40607,46114,46068,53712,43731,34208,33324,33666,33545,34835,36512,38369
2017,3,1000535,183774,94784,88990,12332,31074,35710,31729,37634,35295,25137,25728,25779,25520,27188,26712,27711
2017,3,1000536,199374,100874,98500,14824,40142,43420,35501,34504,30988,27793,28171,28161,27988,27980,29638,29651
2017,3,1000537,164417,86290,78127,5665,34007,32196,31110,34394,27046,21078,23467,23522,22843,23025,26630,23852
2017,3,1000538,185361,92275,93086,11194,30712,40357,34766,35954,32380,26057,25650,26054,25747,26555,26979,28316
2017,3,1000539,47884,20689,27195,2139,4667,13397,9951,7215,10518,6025,6221,6534,6382,6660,7547,8521
2017,3,1000540,115007,57130,57877,11009,20081,21020,24733,21406,16757,16054,15903,16000,16288,16899,17530,16333
2017,3,1000541,256394,132124,124270,33475,47297,47043,48365,44518,35693,37363,37146,36991,36816,37835,35736,34513
2017,3,1000542,124886,68762,56124,11274,26100,19496,24273,24794,18949,17336,17213,17524,17506,18508,19252,17547
2017,3,1000543,260009,130976,129033,26621,46821,49038,53027,46343,38161,37194,37103,36765,37050,38952,37623,35326
2017,3,1000544,113140,55468,57672,10342,19222,19500,25330,22248,16498,15626,15429,15712,15957,16442,17992,15979
2017,3,1000545,144120,70843,73277,5185,29082,27632,26677,32067,23479,19874,19894,19668,19910,19879,21606,23292
2017,3,1000546,192070,97976,94094,14818,36101,36779,34946,37305,32123,28253,26314,25805,25765,25775,29682,30482
2017,3,1000547,182960,87127,95833,12928,34753,39636,31736,35803,28107,23875,23178,23976,24065,24570,28120,35171
2017,3,1000548,121114,58880,62234,8216,23625,27216,20798,23270,17988,15904,15401,16018,16076,16306,18554,22855
2017,3,1000549,105231,55620,49611,10256,17440,18854,19517,20074,19092,14773,14755,15039,14460,14910,15899,15402
2017,3,1000550,78670,42134,36536,11959,16074,17574,13909,12556,6599,11537,11184,11420,12007,11607,9144,11768
2017,3,1000551,95690,52564,43126,7779,18866,18723,18271,19932,12118,13864,13877,14014,14318,14504,12748,12366
2017,3,1000552,122249,57645,64604,8729,21792,26708,21598,22140,21282,17082,16694,16751,16639,16817,18855,19415
2017,3,1000553,82327,40559,41768,2337,15474,18907,15774,15028,14808,11795,11227,11513,11757,11760,12034,12243
2017,3,1000554,301357,150729,150628,15822,68574,70754,51112,50382,44708,38048,37893,37806,37397,38645,62097,49468
2017,3,1000555,32621,16043,16578,1184,5931,9006,5419,5201,5878,4536,4328,4418,4600,4520,5037,5181
2017,3,1000556,189080,91745,97335,12687,43552,43606,31312,29625,28291,25731,25242,25492,25386,26155,29971,31099
2017,3,1000557,206094,96271,109823,9847,52950,51504,33694,31519,26587,30696,29995,29861,29361,29727,29000,27463
2017,3,1000558,217252,101258,115994,14746,60566,46681,33216,32798,29249,29387,29163,31337,29494,30693,32699,34480
2017,3,1000559,230047,102822,127225,39671,39848,41353,45550,37797,25827,33161,31448,33176,33077,33116,33139,32928
2017,3,1000560,230223,111753,118470,21458,52345,47203,37177,37876,34158,30592,30889,33788,31074,31881,34436,37560
2017,3,1000561,348267,148336,199931,76816,54655,54538,72012,56285,33963,51207,54998,50849,49655,48884,44991,47681
2017,3,1000562,287773,119394,168379,63220,44305,46246,60878,46189,26931,42037,47190,42102,41265,41034,35579,38566
2017,3,1000563,713321,374162,339159,42073,169269,174592,126591,114903,85892,99220,99456,99412,100489,102959,107037,104747
2017,3,1000564,287255,157243,130012,7096,76803,70218,53168,46995,32975,37949,38363,37885,38036,39278,46907,48845
2017,3,1000565,276787,145711,131076,9572,47638,63584,54200,54989,46805,39158,38923,38838,38973,39733,40537,40629
2017,3,1000566,745601,387605,357996,45888,158134,184042,136466,126784,94292,106322,105413,106277,107105,107234,108080,105168
2017,3,1000567,85108,43179,41929,6569,17141,17851,13941,14911,14690,11798,12037,11983,11784,11665,12515,13324
2017,3,1000568,160113,88611,71502,9498,46464,33559,25227,26350,19018,22371,22241,22882,22964,23308,22925,23424
2017,3,1000569,169352,82690,86662,11913,41530,40102,27262,25957,22585,24365,24060,24065,24195,24804,24758,23106
2017,3,1000570,96424,40622,55802,7476,21232,27761,16228,13705,10025,13279,13089,13003,12713,13082,14815,16440
2017,3,1000571,139304,71415,67889,11510,26760,31656,24541,24487,20349,18857,19084,19111,18662,19097,21218,23274
2017,3,1000572,76070,38671,37399,6977,13260,18805,14755,12035,10248,10450,10540,10548,10405,10211,11245,12667
2017,3,1000573,206056,101459,104597,13089,45428,43340,39204,35851,29139,29279,28989,28143,28697,29891,31555,29501
2017,3,1000574,135357,67904,67453,11920,26419,28789,28169,24112,15950,18445,19273,20247,19990,20735,20932,15733
2017,3,1000575,106275,48873,57402,13272,18440,18725,23406,17947,14484,14229,14494,15018,15554,14876,16140,15963
2017,3,1000576,55993,28518,27475,709,16554,16677,9481,7380,5194,7911,7885,7978,7902,7831,7566,8918
2017,3,1000577,121583,63954,57629,4629,29601,31468,22551,19912,13424,18129,18023,18053,18133,18324,16191,14731
2017,3,1000578,326981,159571,167410,26072,62929,69547,65243,59289,43902,48057,47700,47920,48159,47912,43801,43433
2017,3,1000579,246478,124962,121516,14713,55296,60644,46947,39800,29080,36168,35902,36163,35971,37064,33897,31317
2017,3,1000580,180143,96335,83808,8208,42144,38538,33327,33165,24756,23455,26067,26066,25895,25922,27308,25426
2017,3,1000581,183389,91290,92099,8875,33323,40430,33545,36943,30266,25399,25187,24907,25162,26229,26914,29595
2017,3,1000582,238094,110105,127989,20193,51525,62375,41982,33453,28573,33631,33460,33761,33671,33170,34753,35653
2017,3,1000583,140191,82959,57232,4913,29420,34657,29056,25146,16996,19731,19736,19780,19331,19419,20857,21344
2017,3,1000584,64723,31468,33255,8369,11028,16929,11814,8890,7697,9336,9333,9250,9286,8969,8999,9552
2017,3,1000585,135188,70902,64286,14727,27051,26040,22870,24208,20290,19265,18904,19243,19495,19157,17964,21163
2017,3,1000586,55672,28279,27393,3804,14034,13471,9402,8715,6249,8160,7974,8162,7963,8054,7760,7599
2017,3,1000587,69791,34948,34843,1583,19530,19222,12260,10678,6521,10271,10162,10343,9886,10231,10049,8852
2017,3,1000588,105521,52511,53010,8828,21777,25811,19799,16714,12590,15036,15094,14694,14967,15647,15790,14298
2017,3,1000589,287034,150169,136865,19566,61923,57705,51139,53381,43316,39885,43194,43387,42993,41810,39500,36262
2017,3,1000590,158651,95586,63065,9649,21951,35893,39292,30607,21260,23517,23553,24057,24253,23697,21245,18326
2017,3,1000591,159650,81996,77654,12089,33717,34533,26868,29403,23046,22754,23196,23020,22955,22995,21334,23398
2017,3,1000592,200578,107278,93300,13857,33631,42593,36618,38459,35420,28874,27546,28108,28016,28969,29680,29393
2017,3,1000593,319001,159663,159338,25151,62767,72227,54613,57506,46741,43919,43258,42932,43057,42058,42164,61609
2017,3,1000594,57671,31065,26606,3908,10964,13457,9190,10562,9593,8121,7806,7933,7742,7333,8569,10165
2017,3,1000595,136303,77989,58314,9513,29150,30265,25728,25540,16109,19795,20423,20513,20009,19430,21282,14853
2017,3,1000596,225705,110781,114924,27708,37953,49526,51148,34995,24378,31588,32030,32115,32335,32110,33033,32493
2017,3,1000597,227179,115373,111806,16002,45745,55014,45486,38061,26866,30809,31217,31534,30979,31680,35685,35277
2017,3,1000598,700530,307279,393251,111654,112704,120665,156504,114861,84145,99260,97996,101209,98612,93681,96899,112872
2017,3,1000599,234459,123225,111234,5941,64065,59691,38944,36436,29378,31235,31092,30581,30654,31345,38192,41362
2017,3,1000600,275925,141761,134164,18361,69605,65819,48528,40825,32794,37874,37388,37378,36711,37034,41584,47954
2017,3,1000601,125732,53356,72376,6932,31122,35865,20947,16982,13880,17816,17464,17125,17104,16634,18172,21416
2017,3,1000602,207059,106620,100439,9179,41662,45795,37412,40956,32056,25146,27352,27301,27104,27735,31924,40499
2017,3,1000603,130872,66757,64115,9766,29468,26495,21657,22196,21289,18170,17788,17922,17130,17547,20335,21971
2017,3,1000604,290702,152794,137908,18008,65923,65065,48468,50782,42457,39648,39363,39735,39749,41479,45155,45574
2017,3,1000605,279651,126632,153019,15068,72040,70778,38482,45838,37442,38344,38270,39475,38569,38908,42713,43373
2017,3,1000606,437130,236551,200579,24664,115560,100094,71235,67138,58437,56932,56981,57016,56522,57633,73710,78335
2017,3,1000607,559888,284609,275279,33388,139163,124291,99019,95280,68746,77996,78409,78655,78845,83014,81666,81301
2017,3,1000608,88826,45435,43391,2237,27027,22288,14723,13777,8771,13710,13367,13696,13483,13831,10687,10053
2017,3,1000609,78851,37639,41212,6519,14497,18931,12137,15138,11626,11206,10640,10669,11057,11156,11756,12368
2017,3,1000610,124092,53989,70103,4623,26381,27502,20122,22372,23089,15988,14989,14970,14844,14969,25470,22861
2017,3,1000611,140622,67562,73060,8016,27252,31333,23855,24214,25955,17756,17563,17069,17319,17598,29757,23565
2017,3,1000612,114276,58248,56028,5395,22230,26587,21216,21572,17279,15868,15370,15474,15543,16474,17761,17787
2017,3,1000613,109578,53064,56514,6419,21687,24657,20215,16717,19886,15467,15427,14248,14151,14785,18118,17386
2017,3,1000614,177960,87658,90302,12804,35843,35802,32726,33062,27726,25618,24139,24576,24348,25238,26612,27431
2017,3,1000615,145191,70660,74531,10937,23467,29106,27792,27285,26603,20261,19579,19659,19637,20032,23035,22992
2017,3,1000616,116867,61664,55203,7522,22141,26396,20371,22851,17590,15493,15517,15878,15790,16305,18411,19473
2017,3,1000617,145836,73189,72647,3343,32470,35425,27559,25453,21590,16779,17101,18651,16571,20366,20053,36319
2017,3,1000618,110553,60836,49717,7863,23602,20696,22008,21526,14854,15379,14725,14798,14863,15575,17378,17830
2017,3,1000619,162379,84929,77450,11479,28999,32519,29749,33116,26517,20665,19789,30686,21928,20971,24771,23567
2017,3,1000620,337451,192416,145035,51426,107952,46983,47554,48633,34904,53036,49544,47792,47730,47838,49992,41525
2017,3,1000621,119969,56351,63618,9832,18839,23112,25434,22761,19984,18277,15889,15523,15602,15442,18854,20382
2017,3,1000622,240841,126213,114628,19658,41609,43559,51463,49317,35237,34617,32528,35193,33166,33172,35037,37131
2017,3,1000623,115508,60212,55296,7580,20526,20982,26152,24733,15542,16917,15769,15771,15931,15985,17245,17891
2017,3,1000624,163424,79277,84147,10821,30985,34669,30583,30219,26149,21078,20764,21875,20728,20678,28585,29715
2017,3,1000625,263874,130832,133042,9140,71905,63864,41823,42887,34253,36676,35339,35933,36193,36995,38797,43941
2017,3,1000626,13712,8290,5422,61,1369,3819,2982,3224,2252,1512,1419,2373,1600,1494,1335,3977
2017,3,1000627,63852,34926,28926,1598,11314,13559,12758,12587,12037,9075,9017,9071,8804,9200,8997,9688
2017,3,1000628,169920,89322,80598,5610,35019,34820,34739,33356,26383,25189,25046,24724,25539,25060,22263,22104
2017,3,1000629,126094,69779,56315,3043,23058,25129,27401,27289,20168,18124,17563,17626,17451,17801,17644,19881
2017,3,1000630,131004,65277,65727,6479,26718,25343,27932,24211,20323,18243,17597,18276,18683,18497,18448,21267
2017,3,1000631,82236,48950,33286,101,9514,20404,19384,18430,14408,11183,10603,11402,10914,11426,10752,15956
2017,3,1000632,292612,155603,137009,4022,40712,66607,61569,62021,57682,39675,39273,39215,39315,41124,45523,48485
2017,3,1000633,96732,55483,41249,243,18587,21905,22006,22509,11489,15308,15523,15147,15732,15655,10092,9278
2017,3,1000634,218743,111956,106787,9974,43035,47155,40988,44910,32680,31783,31496,31540,31911,31813,29070,31130
2017,3,1000635,105513,52607,52906,3354,23085,22872,20511,21056,14637,14205,14540,14908,14934,15214,15556,16152
2017,3,1000636,30097,18917,11180,607,5593,6195,7024,6350,4326,5798,4023,4304,4465,3915,2564,5028
2017,3,1000637,99388,52528,46860,5871,18434,20932,20061,17874,16218,13346,13321,13829,13453,14026,14709,16707
2017,3,1000638,147331,79172,68159,4975,26937,27238,30182,29397,28600,20149,19490,19616,19653,20466,22199,25755
2017,3,1000639,68457,33721,34736,5245,13971,14133,12037,11679,11390,10395,9559,9214,9173,9492,10461,10162
