기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2015,1,A,골목상권,1000006,북촌로11길,CS300002,편의점,0,0,0,0,0,0,0
2015,1,D,발달상권,1001104,삼성역_3,CS300002,편의점,2,9,11,1,0,0,7
2015,1,D,발달상권,1001203,명동거리,CS300002,편의점,6,25,16,4,0,0,19
2015,1,A,골목상권,1000591,양천로14길,CS300002,편의점,1,4,25,1,0,0,3
2015,1,A,골목상권,1000890,개포로20길,CS300002,편의점,1,6,0,0,0,0,5
2015,1,A,골목상권,1000923,삼성로75길,CS300002,편의점,1,5,0,0,0,0,4
2015,1,A,골목상권,1000132,광나루로52길,CS300002,편의점,1,4,0,0,0,0,3
2015,1,A,골목상권,1000086,효창원로39길,CS300002,편의점,0,1,100,1,0,0,1
2015,1,A,골목상권,1000906,도산대로23길,CS300002,편의점,0,0,0,0,0,1,0
2015,1,A,골목상권,1000719,양평로19길,CS300002,편의점,2,9,22,2,0,0,7
2015,1,A,골목상권,1000999,진황도로27길,CS300002,편의점,0,6,17,1,0,0,6
2015,1,A,골목상권,1000514,남부순환로58길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000351,한천로140길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000145,뚝섬로24길,CS300002,편의점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000595,양천로49길,CS300002,편의점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000852,논현로27길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,D,발달상권,1001160,서울 광진구 구의역,CS300002,편의점,0,9,11,1,0,0,9
2015,1,D,발달상권,1001181,서울 광진구 군자역,CS300002,편의점,2,4,0,0,0,0,2
2015,1,A,골목상권,1000813,서림7길,CS300002,편의점,1,3,0,0,33,1,2
2015,1,A,골목상권,1000129,광나루로36길,CS300002,편의점,2,4,0,0,0,0,2
2015,1,A,골목상권,1000165,천호대로109길,CS300002,편의점,1,6,0,0,0,0,5
2015,1,A,골목상권,1000867,사평대로26길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000881,효령로31길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,U,관광특구,1001496,강남 마이스 관광특구,CS300002,편의점,1,4,0,0,0,0,3
2015,1,D,발달상권,1001103,코엑스,CS300002,편의점,1,4,0,0,0,0,3
2015,1,D,발달상권,1001016,서울 관악구 대학동_1,CS300002,편의점,3,11,0,0,0,0,8
2015,1,D,발달상권,1001101,선정릉역_2,CS300002,편의점,0,7,0,0,0,0,7
2015,1,A,골목상권,1000849,남부순환로325길,CS300002,편의점,0,6,0,0,17,1,6
2015,1,D,발달상권,1001152,서울 광진구 강변역,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000121,용답29길,CS300002,편의점,1,2,0,0,50,1,1
2015,1,A,골목상권,1000058,백범로90길,CS300002,편의점,1,4,0,0,0,0,3
2015,1,D,발달상권,1001172,어린이대공원역,CS300002,편의점,1,2,0,0,0,0,1
2015,1,D,발달상권,1001257,서울 강북구 수유역_2,CS300002,편의점,0,15,0,0,0,0,15
2015,1,A,골목상권,1000253,사가정로42길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000739,동작대로17길,CS300002,편의점,0,4,25,1,0,0,4
2015,1,D,발달상권,1001034,서울 서초구 방배역,CS300002,편의점,2,6,17,1,0,0,4
2015,1,A,골목상권,1000942,마천로51길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,D,발달상권,1001221,장안동사거리,CS300002,편의점,4,11,0,0,9,1,7
2015,1,A,골목상권,1000245,면목로49길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,D,발달상권,1001182,홍익대학교 주변,CS300002,편의점,12,53,2,1,2,1,41
2015,1,D,발달상권,1001012,양재 화물트럭터미널앞_1,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000878,주흥길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,D,발달상권,1001137,서울 강동구 둔촌동역,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000993,올림픽로48길,CS300002,편의점,2,5,0,0,0,0,3
2015,1,D,발달상권,1001157,서울 강동구 천호역_1,CS300002,편의점,0,3,0,0,33,1,3
2015,1,A,골목상권,1000990,양재대로91길,CS300002,편의점,0,4,0,0,0,0,4
2015,1,D,발달상권,1001125,학동사거리_2,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000339,수유로12길,CS300002,편의점,2,5,0,0,0,0,3
2015,1,A,골목상권,1000338,솔샘로65길,CS300002,편의점,0,4,0,0,0,0,4
2015,1,A,골목상권,1000344,인수봉로72길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,A,골목상권,1000326,도봉로99길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000335,솔매로41길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000370,방학로15길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000666,독산로85길,CS300002,편의점,0,0,0,0,0,0,0
2015,1,R,전통시장,1001298,성동용답상가시장,CS300002,편의점,0,4,0,0,0,0,4
2015,1,A,골목상권,1000290,인촌로1길,CS300002,편의점,2,6,0,0,0,0,4
2015,1,A,골목상권,1000271,동소문로2길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000279,삼선교로10다길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000285,안암로5길,CS300002,편의점,0,4,0,0,0,0,4
2015,1,A,골목상권,1000080,한강대로52길,CS300002,편의점,0,2,50,1,50,1,2
2015,1,A,골목상권,1000708,디지털로57길,CS300002,편의점,1,1,0,0,0,0,0
2015,1,R,전통시장,1001274,신중부시장,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000312,화랑로1길,CS300002,편의점,0,0,0,0,0,0,0
2015,1,D,발달상권,1001240,혜화역 대학로_1,CS300002,편의점,1,5,0,0,0,0,4
2015,1,A,골목상권,1000445,연희로10길,CS300002,편의점,3,9,0,0,0,0,6
2015,1,A,골목상권,1000100,무학봉28길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000105,서울숲2길,CS300002,편의점,0,4,0,0,0,0,4
2015,1,A,골목상권,1000604,화곡로20길,CS300002,편의점,3,7,14,1,0,0,4
2015,1,A,골목상권,1000214,한천로14길,CS300002,편의점,2,5,0,0,0,0,3
2015,1,D,발달상권,1001244,경희대학교,CS300002,편의점,0,5,0,0,20,1,5
2015,1,R,전통시장,1001326,회기시장,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000251,봉화산로4길,CS300002,편의점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000213,천호대로97길,CS300002,편의점,0,2,50,1,0,0,2
2015,1,A,골목상권,1000246,면목로55길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000249,봉우재로33길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,A,골목상권,1000187,서울시립대로16길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000210,천호대로17길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000760,상도로61길,CS300002,편의점,2,5,0,0,0,0,3
2015,1,A,골목상권,1000178,답십리로72길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000135,긴고랑로8길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000932,영동대로65길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000033,다산로39길,CS300002,편의점,3,6,0,0,0,0,3
2015,1,A,골목상권,1000045,퇴계로18길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,D,발달상권,1001201,서울 중구 신당역_1,CS300002,편의점,0,3,0,0,0,0,3
2015,1,A,골목상권,1000519,목동동로12길,CS300002,편의점,1,8,0,0,0,0,7
2015,1,R,전통시장,1001282,약수시장,CS300002,편의점,0,1,0,0,0,0,1
2015,1,D,발달상권,1001068,은마아파트입구사거리_2,CS300002,편의점,1,2,50,1,0,0,1
2015,1,A,골목상권,1000407,연서로33길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000077,한강대로104길,CS300002,편의점,1,6,17,1,17,1,5
2015,1,D,발달상권,1001124,서울 영등포구 영등포시장역,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000655,가산로5길,CS300002,편의점,0,6,33,2,17,1,6
2015,1,A,골목상권,1000416,은평로8길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,D,발달상권,1001185,서울 서대문구 신촌역,CS300002,편의점,5,29,0,0,0,0,24
2015,1,A,골목상권,1000839,호암로24길,CS300002,편의점,2,5,0,0,20,1,3
2015,1,A,골목상권,1000317,노해로33길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000806,대학길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,A,골목상권,1000836,행운1길,CS300002,편의점,0,2,50,1,50,1,2
2015,1,A,골목상권,1000804,당곡길,CS300002,편의점,3,6,0,0,0,0,3
2015,1,A,골목상권,1000828,장군봉2길,CS300002,편의점,1,4,25,1,0,0,3
2015,1,A,골목상권,1000667,문성로5길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000790,난곡로26길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000659,남부순환로112길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,R,전통시장,1001424,남문시장,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000661,독산로40길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,R,전통시장,1001467,우림시장,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000827,장군봉1길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,R,전통시장,1001423,독산동 우시장,CS300002,편의점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000814,승방길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000738,대방동2길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,R,전통시장,1001394,목2동시장,CS300002,편의점,2,4,0,0,25,1,2
2015,1,A,골목상권,1000521,목동로19길,CS300002,편의점,2,3,0,0,0,0,1
2015,1,A,골목상권,1000542,중앙로25길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,D,발달상권,1001136,오목교역,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000526,목동중앙본로7길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000599,월정로20길,CS300002,편의점,0,4,0,0,0,0,4
2015,1,A,골목상권,1000501,월드컵로25길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,R,전통시장,1001420,고척근린시장,CS300002,편의점,0,0,0,0,0,0,0
2015,1,D,발달상권,1001076,구로역,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000650,오류로8길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000746,만양로8길,CS300002,편의점,4,6,0,0,0,0,2
2015,1,A,골목상권,1000451,충정로4길,CS300002,편의점,1,5,0,0,0,0,4
2015,1,A,골목상권,1000454,통일로37길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000577,공항대로59길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000554,강서로15길,CS300002,편의점,0,5,0,0,0,0,5
2015,1,A,골목상권,1000581,국회대로7길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000608,화곡로64길,CS300002,편의점,0,3,0,0,33,1,3
2015,1,A,골목상권,1000560,강서로45다길,CS300002,편의점,0,4,0,0,0,0,4
2015,1,A,골목상권,1000569,곰달래로25길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000558,강서로35길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000750,사당로23길,CS300002,편의점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000776,장승배기로19길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000729,영등포로62길,CS300002,편의점,1,1,0,0,0,0,0
2015,1,A,골목상권,1000764,서달로15길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000759,상도로47길,CS300002,편의점,2,2,0,0,0,0,0
2015,1,D,발달상권,1001153,당산역_1,CS300002,편의점,1,5,0,0,0,0,4
2015,1,A,골목상권,1000728,영등포로35길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000065,원효로19길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000056,두텁바위로1길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000064,우사단로4길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000489,신촌로28가길,CS300002,편의점,2,2,0,0,0,0,0
2015,1,A,골목상권,1000491,양화로11길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000496,와우산로3길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000470,동교로38길,CS300002,편의점,0,1,100,1,0,0,1
2015,1,A,골목상권,1000493,양화진길,CS300002,편의점,1,5,0,0,0,0,4
2015,1,A,골목상권,1000486,숭문8길,CS300002,편의점,0,0,0,0,0,1,0
2015,1,R,전통시장,1001390,망원시장,CS300002,편의점,0,0,0,0,0,0,0
2015,1,D,발달상권,1001234,서울 종로구 경복궁역_1,CS300002,편의점,2,3,0,0,0,0,1
2015,1,A,골목상권,1000019,종로65길,CS300002,편의점,2,3,0,0,0,0,1
2015,1,R,전통시장,1001303,신성골목시장,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000009,삼청로5길,CS300002,편의점,0,0,0,0,0,0,0
2015,1,D,발달상권,1001243,서울 성북구 안암역,CS300002,편의점,1,5,20,1,0,0,4
2015,1,U,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,CS300002,편의점,19,83,7,6,0,0,64
2015,1,A,골목상권,1000179,망우로18가길,CS300002,편의점,1,6,17,1,0,0,5
2015,1,A,골목상권,1000952,백제고분로46길,CS300002,편의점,1,6,33,2,0,0,5
2015,1,D,발달상권,1001239,디지털미디어시티,CS300002,편의점,6,19,0,0,0,0,13
2015,1,D,발달상권,1001028,서울 관악구 서울대입구역_2,CS300002,편의점,2,4,25,1,0,0,2
2015,1,A,골목상권,1000380,동일로192길,CS300002,편의점,0,11,9,1,0,0,11
2015,1,D,발달상권,1001084,서울 강남구 선릉역_1,CS300002,편의점,4,15,0,0,0,0,11
2015,1,D,발달상권,1001024,관악구 사당역_1,CS300002,편의점,2,8,13,1,0,0,6
2015,1,A,골목상권,1000900,논현로26길,CS300002,편의점,3,5,0,0,0,0,2
2015,1,D,발달상권,1001074,대림역_2,CS300002,편의점,2,6,17,1,17,1,4
2015,1,A,골목상권,1000369,방학로10길,CS300002,편의점,0,2,50,1,0,0,2
2015,1,A,골목상권,1000868,사평대로57길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000128,광나루로24길,CS300002,편의점,1,8,38,3,0,0,7
2015,1,A,골목상권,1000552,가로공원로76가길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,D,발달상권,1001229,서울 종로구 종로5가역_4,CS300002,편의점,0,1,0,0,0,0,1
2015,1,D,발달상권,1001039,서울 서초구 남부터미널역_2,CS300002,편의점,6,16,0,0,0,0,10
2015,1,R,전통시장,1001441,본동인정시장,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000788,낙성대역길,CS300002,편의점,1,6,0,0,0,0,5
2015,1,A,골목상권,1000116,왕십리로14길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,D,발달상권,1001207,서울 중구 신당역_2,CS300002,편의점,3,7,0,0,0,0,4
2015,1,A,골목상권,1001002,천중로51길,CS300002,편의점,0,5,0,0,0,0,5
2015,1,D,발달상권,1001209,서울시청,CS300002,편의점,3,14,0,0,0,0,11
2015,1,A,골목상권,1000954,삼전로13길,CS300002,편의점,4,13,15,2,8,1,9
2015,1,A,골목상권,1000104,상원길,CS300002,편의점,3,9,11,1,0,0,6
2015,1,A,골목상권,1000004,명륜길,CS300002,편의점,1,3,33,1,0,0,2
2015,1,A,골목상권,1000332,삼양로54길,CS300002,편의점,0,2,50,1,0,0,2
2015,1,A,골목상권,1000853,동광로12길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000904,도곡로37길,CS300002,편의점,1,11,9,1,9,1,10
2015,1,D,발달상권,1001030,양재역_2,CS300002,편의점,0,6,0,0,0,0,6
2015,1,A,골목상권,1000933,일원로3길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,D,발달상권,1001035,매봉역,CS300002,편의점,2,4,0,0,0,0,2
2015,1,A,골목상권,1000893,남부순환로365길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,D,발달상권,1001223,서울 종로구 광화문역_2,CS300002,편의점,4,19,0,0,0,0,15
2015,1,A,골목상권,1001010,풍성로37가길,CS300002,편의점,1,4,0,0,25,1,3
2015,1,A,골목상권,1000218,휘경로14길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000497,월드컵로10길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000354,덕릉로60길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000319,덕릉로41길,CS300002,편의점,0,3,0,0,33,1,3
2015,1,A,골목상권,1000383,상계로1길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000299,정릉로8길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000297,정릉로26길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000988,양재대로124길,CS300002,편의점,1,6,17,1,0,0,5
2015,1,A,골목상권,1000230,동일로112길,CS300002,편의점,1,6,0,0,0,0,5
2015,1,D,발달상권,1001119,영등포역_2,CS300002,편의점,3,14,0,0,0,0,11
2015,1,A,골목상권,1000949,백제고분로39길,CS300002,편의점,0,6,0,0,0,0,6
2015,1,A,골목상권,1000940,거마로20길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,A,골목상권,1000955,송이로23길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,D,발달상권,1001056,서울 송파구 가락시장역,CS300002,편의점,0,6,0,0,17,1,6
2015,1,R,전통시장,1001480,새마을시장,CS300002,편의점,0,1,0,0,0,0,1
2015,1,D,발달상권,1001057,교대역_2,CS300002,편의점,2,9,0,0,0,0,7
2015,1,A,골목상권,1000848,남부순환로317길,CS300002,편의점,0,5,0,0,0,0,5
2015,1,A,골목상권,1000968,고덕로10길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000918,삼성로147길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000974,동남로65길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,R,전통시장,1001490,길동복조리시장,CS300002,편의점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000975,동남로82길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000233,동일로139가길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,D,발달상권,1001115,서울 강남구 강남구청역_2,CS300002,편의점,0,10,0,0,0,0,10
2015,1,D,발달상권,1001120,도산공원사거리_1,CS300002,편의점,0,5,0,0,0,0,5
2015,1,A,골목상권,1000929,압구정로2길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,D,발달상권,1001259,서울 강북구 수유역_3,CS300002,편의점,1,5,20,1,0,0,4
2015,1,A,골목상권,1000324,도봉로76길,CS300002,편의점,3,5,0,0,0,0,2
2015,1,D,발달상권,1001245,서울 성북구 성신여대입구역,CS300002,편의점,2,12,8,1,0,0,10
2015,1,A,골목상권,1000374,시루봉로23길,CS300002,편의점,0,5,0,0,0,0,5
2015,1,R,전통시장,1001348,동북시장,CS300002,편의점,0,1,0,0,0,0,1
2015,1,D,발달상권,1001252,서울 성북구 미아삼거리역_2,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000350,한천로139가길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000328,삼양로20길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000330,삼양로27길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000136,긴고랑로9길,CS300002,편의점,0,4,0,0,0,0,4
2015,1,A,골목상권,1000076,청파로73길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,R,전통시장,1001361,신도봉시장,CS300002,편의점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000224,겸재로54길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,A,골목상권,1000277,보문로32길,CS300002,편의점,1,7,29,2,29,2,6
2015,1,A,골목상권,1000273,보국문로16길,CS300002,편의점,1,4,0,0,0,0,3
2015,1,A,골목상권,1000305,지봉로20길,CS300002,편의점,0,0,0,0,0,0,0
2015,1,A,골목상권,1000042,청구로17길,CS300002,편의점,0,3,0,0,0,0,3
2015,1,A,골목상권,1000267,돌곶이로8길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000242,면목로33길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000603,화곡로13길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000714,신길로17길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000010,성균관로5길,CS300002,편의점,4,5,0,0,0,0,1
2015,1,A,골목상권,1000148,뚝섬로58길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,D,발달상권,1001195,왕십리역_2,CS300002,편의점,0,2,0,0,50,1,2
2015,1,A,골목상권,1000115,아차산로5길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,A,골목상권,1000147,뚝섬로54길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000098,무수막길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000119,왕십리로31길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000051,녹사평대로26길,CS300002,편의점,1,4,0,0,0,0,3
2015,1,A,골목상권,1000169,경희대로4길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000221,휘경로3길,CS300002,편의점,1,3,0,0,0,0,2
2015,1,A,골목상권,1000079,한강대로43길,CS300002,편의점,0,6,0,0,17,1,6
2015,1,A,골목상권,1000196,장한로25길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000257,용마산로112길,CS300002,편의점,1,2,0,0,0,0,1
2015,1,A,골목상권,1000217,한천로46길,CS300002,편의점,0,1,0,0,100,1,1
2015,1,A,골목상권,1000227,답십리로75길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000238,동일로163길,CS300002,편의점,0,1,0,0,0,0,1
2015,1,R,전통시장,1001335,묵1동도깨비시장,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000229,동일로101길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,R,전통시장,1001330,동원시장,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000587,등촌로55길,CS300002,편의점,0,2,0,0,0,0,2
2015,1,A,골목상권,1000679,시흥대로63길,CS300002,편의점,0,2,0,0,0,0,2
