기준년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,술집점포수,유사업종점포수,개업율,개업점포수,폐업률,폐업점포수,프랜차이즈점포수
2016,2,A,골목상권,1000792,난곡로74길,CS100009,호프-간이주점,4,5,0,0,40,2,1
2016,2,A,골목상권,1000700,도림로147길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2016,2,A,골목상권,1000249,봉우재로33길,CS100009,호프-간이주점,22,25,8,2,4,1,3
2016,2,A,골목상권,1000200,장한로27길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2016,2,A,골목상권,1000877,주흥15길,CS100009,호프-간이주점,6,8,0,0,0,0,2
2016,2,A,골목상권,1000870,서초대로23길,CS100009,호프-간이주점,4,4,25,1,0,0,0
2016,2,A,골목상권,1000561,강서로47길,CS100009,호프-간이주점,2,4,25,1,0,0,2
2016,2,A,골목상권,1000651,우마길,CS100009,호프-간이주점,3,3,33,1,33,1,0
2016,2,A,골목상권,1000062,우사단로10길,CS100009,호프-간이주점,8,8,25,2,13,1,0
2016,2,A,골목상권,1000214,한천로14길,CS100009,호프-간이주점,9,10,10,1,10,1,1
2016,2,A,골목상권,1000413,은평로13길,CS100009,호프-간이주점,16,17,6,1,6,1,1
2016,2,A,골목상권,1000621,고척로21나길,CS100009,호프-간이주점,9,9,11,1,0,0,0
2016,2,A,골목상권,1000712,선유서로25길,CS100009,호프-간이주점,8,8,13,1,0,0,0
2016,2,A,골목상권,1000640,도림로12길,CS100009,호프-간이주점,7,8,0,0,13,1,1
2016,2,D,발달상권,1001042,서울 서초구 남부터미널역_3,CS100009,호프-간이주점,3,3,0,0,67,2,0
2016,2,A,골목상권,1000016,자하문로7길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2016,2,A,골목상권,1000017,종로24길,CS100009,호프-간이주점,5,5,0,0,20,1,0
2016,2,D,발달상권,1001086,고속터미널역,CS100009,호프-간이주점,4,5,0,0,0,0,1
2016,2,R,전통시장,1001462,강남골목시장,CS100009,호프-간이주점,3,3,0,0,0,0,0
2016,2,A,골목상권,1000411,연서로5길,CS100009,호프-간이주점,8,10,20,2,10,1,2
2016,2,A,골목상권,1000392,갈현로41길,CS100009,호프-간이주점,3,4,25,1,0,0,1
2016,2,D,발달상권,1001236,서울 종로구 안국역_2,CS100009,호프-간이주점,5,5,40,2,20,1,0
2016,2,A,골목상권,1000342,오패산로67길,CS100009,호프-간이주점,11,11,9,1,9,1,0
2016,2,A,골목상권,1000825,은천로25길,CS100009,호프-간이주점,3,4,0,0,0,0,1
2016,2,A,골목상권,1000699,도림로112길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2016,2,A,골목상권,1000680,시흥대로68길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2016,2,D,발달상권,1001214,종각역,CS100009,호프-간이주점,1,1,0,0,100,1,0
2016,2,D,발달상권,1001261,서울 노원구 노원역_1,CS100009,호프-간이주점,16,16,0,0,6,1,0
2016,2,A,골목상권,1000795,남부순환로142길,CS100009,호프-간이주점,1,2,0,0,50,1,1
2016,2,D,발달상권,1001212,서대문구 서대문역_1,CS100009,호프-간이주점,2,2,0,0,50,1,0
2016,2,D,발달상권,1001052,뱅뱅사거리_2,CS100009,호프-간이주점,10,10,0,0,10,1,0
2016,2,A,골목상권,1000239,망우로68길,CS100009,호프-간이주점,7,8,0,0,0,0,1
2016,2,A,골목상권,1000719,양평로19길,CS100009,호프-간이주점,19,21,0,0,5,1,2
2016,2,A,골목상권,1000098,무수막길,CS100009,호프-간이주점,13,13,8,1,0,0,0
2016,2,R,전통시장,1001389,합정시장,CS100009,호프-간이주점,2,3,0,0,33,1,1
2016,2,A,골목상권,1000639,남부순환로97길,CS100009,호프-간이주점,14,18,0,0,6,1,4
2016,2,A,골목상권,1000090,금호산길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2016,2,A,골목상권,1000524,목동중앙로13나길,CS100009,호프-간이주점,1,1,0,0,100,1,0
2016,2,A,골목상권,1000625,공원로6가길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2016,2,A,골목상권,1000494,와우산로29가길,CS100009,호프-간이주점,10,10,10,1,10,1,0
2016,2,A,골목상권,1000926,선릉로133길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2016,2,A,골목상권,1000013,율곡로10길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000902,논현로63길,CS100009,호프-간이주점,5,5,0,0,20,1,0
2016,2,D,발달상권,1001077,선릉역_1,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000242,면목로33길,CS100009,호프-간이주점,5,6,0,0,17,1,1
2016,2,A,골목상권,1000007,북촌로5길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2016,2,A,골목상권,1000382,상계로12길,CS100009,호프-간이주점,15,16,6,1,0,0,1
2016,2,A,골목상권,1000321,도봉로18길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,R,전통시장,1001271,동묘시장,CS100009,호프-간이주점,6,6,0,0,0,0,0
2016,2,A,골목상권,1000235,동일로140길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2016,2,R,전통시장,1001477,마천시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2016,2,A,골목상권,1000871,서초대로25길,CS100009,호프-간이주점,2,3,0,0,0,0,1
2016,2,A,골목상권,1000987,양재대로116길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2016,2,A,골목상권,1000981,상암로5길,CS100009,호프-간이주점,5,7,0,0,0,0,2
2016,2,A,골목상권,1000970,고덕로61길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000183,무학로45길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2016,2,A,골목상권,1000909,도산대로50길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2016,2,A,골목상권,1000329,삼양로24길,CS100009,호프-간이주점,1,1,0,0,100,1,0
2016,2,A,골목상권,1000304,종암로5길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000283,솔샘로6길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2016,2,R,전통시장,1001339,정릉아리랑시장,CS100009,호프-간이주점,3,3,33,1,0,0,0
2016,2,A,골목상권,1000269,동소문로15길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,R,전통시장,1001345,새석관시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2016,2,A,골목상권,1000294,인촌로6길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000784,관천로15길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2016,2,A,골목상권,1000454,통일로37길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2016,2,D,발달상권,1001161,건대입구역,CS100009,호프-간이주점,0,1,0,0,0,0,1
2016,2,A,골목상권,1000111,송정12라길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000391,갈현로33길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2016,2,R,전통시장,1001413,까치산시장,CS100009,호프-간이주점,4,4,0,0,0,0,0
2016,2,A,골목상권,1000031,다산로36길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,R,전통시장,1001412,화곡본동시장,CS100009,호프-간이주점,8,10,0,0,10,1,2
2016,2,A,골목상권,1000069,이촌로22길,CS100009,호프-간이주점,2,2,0,0,50,1,0
2016,2,A,골목상권,1000615,개봉로2길,CS100009,호프-간이주점,7,7,0,0,0,0,0
2016,2,A,골목상권,1000706,도신로62길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2016,2,R,전통시장,1001445,영도시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000499,월드컵로16길,CS100009,호프-간이주점,5,6,0,0,0,0,1
2016,2,A,골목상권,1000522,목동로9길,CS100009,호프-간이주점,3,3,0,0,67,2,0
2016,2,A,골목상권,1000703,도신로15길,CS100009,호프-간이주점,4,4,0,0,0,0,0
2016,2,D,발달상권,1001053,서울 강남구 대치역_1,CS100009,호프-간이주점,0,0,0,0,0,0,0
2016,2,A,골목상권,1000688,당산로31길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000798,남부순환로172길,CS100009,호프-간이주점,5,5,0,0,0,0,0
2016,2,D,발달상권,1001059,교대역_3,CS100009,호프-간이주점,0,0,0,0,0,0,0
2016,2,A,골목상권,1000453,통일로11길,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,R,전통시장,1001468,남부종합시장,CS100009,호프-간이주점,0,0,0,0,0,0,0
2016,2,R,전통시장,1001451,사당시장,CS100009,호프-간이주점,2,2,0,0,0,0,0
2016,2,A,골목상권,1000874,서초대로8길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2016,2,R,전통시장,1001421,개봉중앙시장,CS100009,호프-간이주점,1,1,0,0,0,0,0
2016,2,A,골목상권,1000459,대흥로21길,CS100009,호프-간이주점,8,9,0,0,0,0,1
2016,2,A,골목상권,1000472,마포대로20길,CS100009,호프-간이주점,1,1,0,0,0,0,0
2016,2,A,골목상권,1000005,백석동길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2016,2,A,골목상권,1000771,여의대방로22나길,CS100009,호프-간이주점,0,0,0,0,0,0,0
2016,2,A,골목상권,1000078,한강대로15길,CS100009,호프-간이주점,3,3,0,0,0,0,0
2016,2,A,골목상권,1000686,경인로90길,CS100009,호프-간이주점,0,0,0,0,0,0,0
